Tool, Runtime
GumTree_all, 4772
GumTree_all, 4994
GumTree_all, 1585
GumTree_all, 148
GumTree_all, 133
GumTree_all, 2551
GumTree_all, 1496
GumTree_all, 1506
GumTree_all, 523
GumTree_all, 5022
GumTree_all, 4368
GumTree_all, 4953
GumTree_all, 5351
GumTree_all, 4896
GumTree_all, 1401
GumTree_all, 824
GumTree_all, 1271
GumTree_all, 1235
GumTree_all, 3685
GumTree_all, 3221
GumTree_all, 3590
GumTree_all, 3632
GumTree_all, 3229
GumTree_all, 3617
GumTree_all, 5306
GumTree_all, 5937
GumTree_all, 983
GumTree_all, 3316
